proxy_model,source_model_scope,gpu,workload,target_tok_s_user,target_met,slo_gap_pct,effective_output_tps_per_mw,selected_tok_s_user,precision,framework,concurrency,isl,osl,selection_status,source_type,confidence,benchmark_date,method_note
qwen3.5,qwen3.5,H200,long,100,False,0.8835,53892.0,11.65,fp8,sglang,8,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-13T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,H200,agentic,10,False,0.8733695652173912,5857.826086956522,1.2663043478260871,fp8,sglang,8,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2026-05-13T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
qwen3.5,qwen3.5,H200,agentic,30,False,0.9577898550724638,5857.826086956522,1.2663043478260871,fp8,sglang,8,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2026-05-13T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
qwen3.5,qwen3.5,H200,agentic,50,False,0.9746739130434783,5857.826086956522,1.2663043478260871,fp8,sglang,8,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2026-05-13T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
qwen3.5,qwen3.5,H200,agentic,70,False,0.9819099378881987,5857.826086956522,1.2663043478260871,fp8,sglang,8,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2026-05-13T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
qwen3.5,qwen3.5,H200,agentic,100,False,0.987336956521739,5857.826086956522,1.2663043478260871,fp8,sglang,8,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2026-05-13T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
qwen3.5,qwen3.5,B200,short,10,True,0.0,806272.0,13.67,fp8,sglang,128,1024,1024,selected_public_max,direct_target_row,medium,2026-05-18T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,B200,short,30,True,0.0,229498.0,31.13,fp8,sglang,16,1024,1024,selected_public_max,direct_target_row,medium,2026-05-18T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,B200,short,50,False,0.3774,229498.0,31.13,fp8,sglang,16,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-18T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,B200,short,70,False,0.5552857142857144,229498.0,31.13,fp8,sglang,16,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-18T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,B200,short,100,False,0.6887000000000001,229498.0,31.13,fp8,sglang,16,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-18T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,B200,long,10,True,0.0,345338.0,11.71,fp8,sglang,64,8192,1024,selected_public_max,direct_target_row,medium,2026-05-18T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,B200,long,30,True,0.0,132868.0,36.04,fp8,sglang,8,8192,1024,selected_public_max,direct_target_row,medium,2026-05-18T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,B200,long,50,False,0.2792,132868.0,36.04,fp8,sglang,8,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-18T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,B200,long,70,False,0.48514285714285715,132868.0,36.04,fp8,sglang,8,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-18T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,B200,long,100,False,0.6396000000000001,132868.0,36.04,fp8,sglang,8,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-18T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,B200,agentic,10,False,0.6082608695652174,14442.17391304348,3.9173913043478263,fp8,sglang,8,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2026-05-18T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
qwen3.5,qwen3.5,B200,agentic,30,False,0.8694202898550725,14442.17391304348,3.9173913043478263,fp8,sglang,8,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2026-05-18T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
qwen3.5,qwen3.5,B200,agentic,50,False,0.9216521739130435,14442.17391304348,3.9173913043478263,fp8,sglang,8,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2026-05-18T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
qwen3.5,qwen3.5,B200,agentic,70,False,0.9440372670807453,14442.17391304348,3.9173913043478263,fp8,sglang,8,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2026-05-18T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
qwen3.5,qwen3.5,B200,agentic,100,False,0.9608260869565217,14442.17391304348,3.9173913043478263,fp8,sglang,8,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2026-05-18T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
qwen3.5,,GB200,short,10,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
qwen3.5,,GB200,short,30,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
qwen3.5,,GB200,short,50,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
qwen3.5,,GB200,short,70,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
qwen3.5,,GB200,short,100,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
qwen3.5,,GB200,long,10,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
qwen3.5,,GB200,long,30,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
qwen3.5,,GB200,long,50,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
qwen3.5,,GB200,long,70,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
qwen3.5,,GB200,long,100,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
qwen3.5,,GB200,agentic,10,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
qwen3.5,,GB200,agentic,30,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
qwen3.5,,GB200,agentic,50,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
qwen3.5,,GB200,agentic,70,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
qwen3.5,,GB200,agentic,100,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
