analysis_layer,source_section,target_section,source_metric,source_transform,target_metric,target_transform,target_transform_col,lag_quarters,timing,lag_interpretation,observations,corr,r_squared,beta_target_per_1_source,status
Procurement spend -> Supplier revenue,HW equipment,OSAT / packiging,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,HW equipment Cost of revenue leads OSAT / packiging Revenue by 3 quarter(s),26,0.1688181351493878,0.02849956275531696,0.0032340699363193957,ok
Procurement spend -> Supplier revenue,HW equipment,OSAT / packiging,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,HW equipment Cost of revenue leads OSAT / packiging Revenue by 4 quarter(s),25,0.08866863097362067,0.007862126118736122,0.001696047046279123,ok
Procurement spend -> Supplier revenue,HW equipment,OSAT / packiging,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,HW equipment Cost of revenue leads OSAT / packiging Revenue by 5 quarter(s),24,0.14284125234792527,0.020403623372323668,0.0027330996676099635,ok
Procurement spend -> Supplier revenue,HW equipment,OSAT / packiging,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,HW equipment Cost of revenue leads OSAT / packiging Revenue by 6 quarter(s),23,0.02975846044608082,0.0008855659681209566,0.0005620326218137353,ok
Procurement spend -> Supplier revenue,HW equipment,OSAT / packiging,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,HW equipment Cost of revenue leads OSAT / packiging Revenue by 7 quarter(s),22,-0.020465617938881575,0.00041884151762027134,-0.00038575098676729,ok
Procurement spend -> Supplier revenue,HW equipment,OSAT / packiging,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,HW equipment Cost of revenue leads OSAT / packiging Revenue by 8 quarter(s),21,0.07231601213255642,0.005229605610756048,0.0013575547880478743,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,SW equipment Revenue leads HW equipment Cost of revenue by 4 quarter(s),25,-0.049025641607138286,0.0024035135349915688,-0.00015397732062040915,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,SW equipment Revenue leads HW equipment Cost of revenue by 3 quarter(s),26,-0.09321032728102645,0.008688165111836062,-0.0002945860838951466,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,SW equipment Revenue leads HW equipment Cost of revenue by 2 quarter(s),27,0.030525201017336193,0.0009317878971487826,0.00012492292888244922,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,SW equipment Revenue leads HW equipment Cost of revenue by 1 quarter(s),28,-0.13622421785362548,0.018557037529832017,-0.0006096649148539213,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,HW equipment Cost of revenue and SW equipment Revenue move in the same quarter,29,-0.041929965254350894,0.0017581219862310732,-0.00018850160324263666,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,HW equipment Cost of revenue leads SW equipment Revenue by 1 quarter(s),28,0.02586857846519978,0.0006691833518101979,0.00011599796518829728,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,HW equipment Cost of revenue leads SW equipment Revenue by 2 quarter(s),27,-0.026255246171361307,0.0006893379515187825,-0.00011719896135605182,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,HW equipment Cost of revenue leads SW equipment Revenue by 3 quarter(s),26,0.14083840907596223,0.01983545747104808,0.000629231245911729,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,HW equipment Cost of revenue leads SW equipment Revenue by 4 quarter(s),25,0.11341007816187952,0.012861845828683622,0.000506358485328536,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,HW equipment Cost of revenue leads SW equipment Revenue by 5 quarter(s),24,0.16875691276733876,0.028478895606763182,0.0007539976799448127,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,HW equipment Cost of revenue leads SW equipment Revenue by 6 quarter(s),23,0.206568408258947,0.042670507290635006,0.0009146473781077681,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,HW equipment Cost of revenue leads SW equipment Revenue by 7 quarter(s),22,0.0031087498158349188,9.664325417453642e-06,1.375850299332534e-05,ok
Procurement spend -> Supplier revenue,HW equipment,SW equipment,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,HW equipment Cost of revenue leads SW equipment Revenue by 8 quarter(s),21,0.03239511307936663,0.0010494433514249507,0.00014350520120937383,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,Server EMS Revenue leads HW equipment Cost of revenue by 4 quarter(s),27,0.1487341623245119,0.02212185104237425,0.0028059338843755815,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,Server EMS Revenue leads HW equipment Cost of revenue by 3 quarter(s),28,0.05118676570332769,0.002620084983167364,0.0009647578966850773,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,Server EMS Revenue leads HW equipment Cost of revenue by 2 quarter(s),29,0.0032412557178035997,1.0505738628194529e-05,0.0005547923484902772,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,Server EMS Revenue leads HW equipment Cost of revenue by 1 quarter(s),30,-0.007494476828369626,5.6167182930969254e-05,-0.016106133181781293,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,HW equipment Cost of revenue and Server EMS Revenue move in the same quarter,31,-0.022846466869032318,0.0005219610483977913,-0.08472409348533051,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,HW equipment Cost of revenue leads Server EMS Revenue by 1 quarter(s),30,-0.048869467153233384,0.002388224819840957,-0.18102056023218469,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,HW equipment Cost of revenue leads Server EMS Revenue by 2 quarter(s),29,-0.06238521242329144,0.0038919147290991966,-0.23089542232695187,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,HW equipment Cost of revenue leads Server EMS Revenue by 3 quarter(s),28,-0.06833099475061737,0.004669124843608898,-0.2527599340755868,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,HW equipment Cost of revenue leads Server EMS Revenue by 4 quarter(s),27,-0.06531756553240169,0.004266384367079589,-0.24155562876008405,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,HW equipment Cost of revenue leads Server EMS Revenue by 5 quarter(s),26,-0.060636344233257575,0.0036767662419741093,-0.22412116264485085,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,HW equipment Cost of revenue leads Server EMS Revenue by 6 quarter(s),25,0.011801332296604827,0.00013927144397488816,0.0435931944466218,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,HW equipment Cost of revenue leads Server EMS Revenue by 7 quarter(s),24,0.04662419963840088,0.0021738159919214607,0.1721087692516156,ok
Procurement spend -> Supplier revenue,HW equipment,Server EMS,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,HW equipment Cost of revenue leads Server EMS Revenue by 8 quarter(s),23,-0.06359525820959766,0.004044356866745398,-0.2352360005579538,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,Server Networking Revenue leads HW equipment Cost of revenue by 4 quarter(s),27,0.10330072578627451,0.01067103994797108,0.0013315252430850645,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,Server Networking Revenue leads HW equipment Cost of revenue by 3 quarter(s),28,-0.027107863233874034,0.0007348362491064196,-0.00037345577830263775,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,Server Networking Revenue leads HW equipment Cost of revenue by 2 quarter(s),29,-0.0608168888065545,0.0036986939641088143,-0.0009146360440514745,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,Server Networking Revenue leads HW equipment Cost of revenue by 1 quarter(s),30,-0.0786154179657067,0.0061803839419227605,-0.002172168764358601,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,HW equipment Cost of revenue and Server Networking Revenue move in the same quarter,31,-0.07235715353408587,0.005235557667555275,-0.0021502576582141213,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,HW equipment Cost of revenue leads Server Networking Revenue by 1 quarter(s),31,-0.005313689225097094,2.823529318091295e-05,-0.0273487260150797,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,HW equipment Cost of revenue leads Server Networking Revenue by 2 quarter(s),30,-0.029825045110765096,0.000889533315859173,-0.15342163802216466,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,HW equipment Cost of revenue leads Server Networking Revenue by 3 quarter(s),29,-0.038922445839621525,0.001514956790138271,-0.20018663662817135,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,HW equipment Cost of revenue leads Server Networking Revenue by 4 quarter(s),28,-0.04959224901219262,0.0024593911620873197,-0.2550925429594421,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,HW equipment Cost of revenue leads Server Networking Revenue by 5 quarter(s),27,-0.04493817265670803,0.002019439361724101,-0.23127160737259317,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,HW equipment Cost of revenue leads Server Networking Revenue by 6 quarter(s),26,-0.04559440454716308,0.002078849726010365,-0.23470754042880948,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,HW equipment Cost of revenue leads Server Networking Revenue by 7 quarter(s),25,-0.04790690900438509,0.002295071930354433,-0.24667382472124666,ok
Procurement spend -> Supplier revenue,HW equipment,Server Networking,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,HW equipment Cost of revenue leads Server Networking Revenue by 8 quarter(s),24,0.08994649491087783,0.008090371946752571,0.46326895776758165,ok
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,Server ODM Revenue leads HW equipment Cost of revenue by 4 quarter(s),0,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,Server ODM Revenue leads HW equipment Cost of revenue by 3 quarter(s),0,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,Server ODM Revenue leads HW equipment Cost of revenue by 2 quarter(s),0,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,Server ODM Revenue leads HW equipment Cost of revenue by 1 quarter(s),0,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,HW equipment Cost of revenue and Server ODM Revenue move in the same quarter,1,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,HW equipment Cost of revenue leads Server ODM Revenue by 1 quarter(s),1,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,HW equipment Cost of revenue leads Server ODM Revenue by 2 quarter(s),1,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,HW equipment Cost of revenue leads Server ODM Revenue by 3 quarter(s),1,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,HW equipment Cost of revenue leads Server ODM Revenue by 4 quarter(s),1,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,HW equipment Cost of revenue leads Server ODM Revenue by 5 quarter(s),0,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,HW equipment Cost of revenue leads Server ODM Revenue by 6 quarter(s),0,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,HW equipment Cost of revenue leads Server ODM Revenue by 7 quarter(s),0,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server ODM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,HW equipment Cost of revenue leads Server ODM Revenue by 8 quarter(s),0,,,,insufficient_observations
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,Server OEM Revenue leads HW equipment Cost of revenue by 4 quarter(s),27,-0.07390309803334605,0.005461667898926357,-0.0029194686520063154,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,Server OEM Revenue leads HW equipment Cost of revenue by 3 quarter(s),28,0.1714170605855685,0.029383808659796458,0.006779848833386893,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,Server OEM Revenue leads HW equipment Cost of revenue by 2 quarter(s),29,0.07867858908932614,0.00619032038108703,0.0033046901506044338,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,Server OEM Revenue leads HW equipment Cost of revenue by 1 quarter(s),30,-0.03452550192537042,0.0011920102831987566,-0.0025520092262653533,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,HW equipment Cost of revenue and Server OEM Revenue move in the same quarter,31,-0.057788354469002746,0.0033394939122351097,-0.006096600590886417,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,HW equipment Cost of revenue leads Server OEM Revenue by 1 quarter(s),31,-0.060700727626129054,0.003684578334341507,-0.009631959990990105,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,HW equipment Cost of revenue leads Server OEM Revenue by 2 quarter(s),30,-0.04864470062966721,0.002366306899349946,-0.0076948005031195876,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,HW equipment Cost of revenue leads Server OEM Revenue by 3 quarter(s),29,-0.0865236302916893,0.007486338598852935,-0.013653598357754067,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,HW equipment Cost of revenue leads Server OEM Revenue by 4 quarter(s),28,-0.08824691716309879,0.00778751838879082,-0.01390311629203269,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,HW equipment Cost of revenue leads Server OEM Revenue by 5 quarter(s),27,-0.06821399947319265,0.004653149724128727,-0.010755510189865744,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,HW equipment Cost of revenue leads Server OEM Revenue by 6 quarter(s),26,-0.050318826749836496,0.002531984325480061,-0.007919035669223359,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,HW equipment Cost of revenue leads Server OEM Revenue by 7 quarter(s),25,-0.013777829314935987,0.00018982858063150947,-0.0021622803638977925,ok
Procurement spend -> Supplier revenue,HW equipment,Server OEM,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,HW equipment Cost of revenue leads Server OEM Revenue by 8 quarter(s),24,0.02679010932524991,0.0007177099576588422,0.004190771170584619,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,components Revenue leads HW equipment Cost of revenue by 4 quarter(s),26,-0.023237803731048973,0.0005399955222427535,-0.0004019418355067135,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-3,target leads,components Revenue leads HW equipment Cost of revenue by 3 quarter(s),27,-0.057624475798932394,0.003320580211101745,-0.0010642980172942478,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-2,target leads,components Revenue leads HW equipment Cost of revenue by 2 quarter(s),28,-0.040661591069686184,0.0016533649883183833,-0.0007939536106458493,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-1,target leads,components Revenue leads HW equipment Cost of revenue by 1 quarter(s),29,-0.08090478873656971,0.006545584840508978,-0.0015921330765661529,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,0,synchronous,HW equipment Cost of revenue and components Revenue move in the same quarter,30,-0.02934600311068282,0.0008611878985722057,-0.3072790236889389,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,1,source leads,HW equipment Cost of revenue leads components Revenue by 1 quarter(s),29,-0.0389269019856937,0.0015153036982038042,-0.4075382315101263,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,2,source leads,HW equipment Cost of revenue leads components Revenue by 2 quarter(s),28,-0.04907952991708231,0.0024088002568817776,-0.5138987402292441,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,3,source leads,HW equipment Cost of revenue leads components Revenue by 3 quarter(s),27,-0.04472273989925761,0.0020001234640966486,-0.46852885133834127,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,4,source leads,HW equipment Cost of revenue leads components Revenue by 4 quarter(s),26,-0.046016326676093774,0.0021175023207609797,-0.482209994689299,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,5,source leads,HW equipment Cost of revenue leads components Revenue by 5 quarter(s),25,-0.047688542666417276,0.002274197101646701,-0.4998671125508188,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,6,source leads,HW equipment Cost of revenue leads components Revenue by 6 quarter(s),24,0.09035670869109393,0.008164334805487209,0.947386631257994,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,7,source leads,HW equipment Cost of revenue leads components Revenue by 7 quarter(s),23,-0.04340413206146031,0.0018839186800086866,-0.4565159003352191,ok
Procurement spend -> Supplier revenue,HW equipment,components,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,8,source leads,HW equipment Cost of revenue leads components Revenue by 8 quarter(s),22,-0.0466090501746951,0.002172403558187245,-0.49019334607063775,ok
Procurement spend -> Supplier revenue,HW equipment,foundry,Cost of revenue,cost_of_revenue_usd_m_yoy_current_ratio,Revenue,YoY current-base ratio,revenue_usd_m_yoy_current_ratio,-4,target leads,foundry Revenue leads HW equipment Cost of revenue by 4 quarter(s),0,,,,insufficient_observations
